0,1,2,3,4,5,6,7,8,9,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011056138,0.0,2.8629984e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026672931,0.0,7.7242146e-07,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.009425357,0.0,5.0232206e-06,0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0016584207,0.0,1.8944093e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024599906,0.0,8.7396126e-07,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0030404378,0.0,1.4365284e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0016031399,0.0,2.362107e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0073523317,0.0,3.9387e-06,0
0.0,0.0003387247,0.0,0.0,0.0,0.0,0.0,0.012603997,0.0,6.1972733e-06,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0074628927,0.0,5.5965334e-06,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604615,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.001050333,0.0,3.627753e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085685065,0.0,3.7064765e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048094196,0.0,6.249793e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093700765,0.0,2.9974303e-06,0
0.0,0.00071979,0.0,0.0,0.0,0.0,0.0,0.01605904,0.0,8.373309e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01370961,0.0,1.9117588e-06,0
0.0,0.0024980947,0.0,0.0,0.0,0.0,0.0,0.074463084,0.0,5.092217e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.021504188,0.0,2.257697e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0006357279,0.0,6.020847e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022388678,0.0,1.3921144e-05,0
0.0,0.00025404352,0.0,0.0,0.0,0.0,0.0,0.0006910086,0.0,0.00010185218,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00029638413,0.0,0.0,0.0,0.0,0.0,0.021365985,0.0,3.1776408e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0009397717,0.0,4.0595092e-05,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.0099228835,0.0,4.749681e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.018601952,0.0,1.6407657e-06,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.004339534,0.0,9.9356475e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00050808705,0.0,0.0,0.0,0.0,0.0,0.0177451,0.0,5.7254574e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0013811016,0
0.0,0.0003387247,0.0,0.0,0.0,0.0,0.0,0.017413417,0.0,4.3662135e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0097017605,0.0,4.2052507e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0027916748,0.0,1.568377e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066336826,0.0,4.7996924e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.016584206,0.0,1.8930126e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.00038696482,0.0,9.916414e-05,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.006661323,0.0,8.251856e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.017385777,0.0,2.8949585e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0035656043,0.0,1.0383293e-05,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.002653473,0.0,1.4100845e-05,0
0.0,0.00080447114,0.0,0.0,0.0,0.0,0.0,0.08126261,0.0,1.4658971e-06,0
0.0,0.00042340587,0.0,0.0,0.0,0.0,0.0,0.0072970507,0.0,1.2780505e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007324691,0.0,3.9551946e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.003786727,0.0,9.751758e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066336826,0.0,4.7996924e-05,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.033444814,0.0,1.2972267e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00021170294,0.0,0.0,0.0,0.0,0.0,0.0020453855,0.0,3.0990013e-05,0
0.0,0.0003387247,0.0,0.0,0.0,0.0,0.0,0.0017966223,0.0,4.6071964e-05,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953452,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039249286,0.0,7.755562e-06,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.009784682,0.0,5.4797997e-06,0
0.0,0.00050808705,0.0,0.0,0.0,0.0,0.0,0.043146577,0.0,2.1001179e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,8.4681174e-05,0.0,0.0,0.14285715,0.0,0.0,0.012769839,0.0,3.0910023e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.292103e-05,0.0,0.00038587683,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.01608668,0.0,1.9649353e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.037701428,0.0,9.314369e-07,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00046574647,0.0,0.0,0.0,0.0,0.0,0.018767793,0.0,5.047406e-06,0
0.0,0.00021170294,0.0,0.0,0.0,0.0,0.0,0.01042041,0.0,5.735959e-06,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.015202189,0.0,3.3728982e-06,0
0.0,0.00055042765,0.0,0.0,0.0,0.0,0.0,0.034937393,0.0,2.8791899e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00042340587,0.0,0.0,0.0,0.0,0.0,0.017993864,0.0,4.9258715e-06,0
0.0,0.0011855365,0.0,0.0,0.18181819,0.0,0.0,0.014179496,0.0,1.4527064e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,8.4681174e-05,0.0,0.0,0.14285715,0.0,0.0,0.005058183,0.0,8.462654e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.00074628927,0.0,5.1227944e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.0010779734,0.0,4.7259495e-05,0
0.0,0.0003387247,0.0,0.0,0.0,0.0,0.0,0.03209044,0.0,2.171458e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108073745,0.0,2.5412835e-06,0
0.0,0.00021170294,0.0,0.0,0.0,0.0,0.0,0.026894055,0.0,1.95756e-06,0
0.0,4.2340587e-05,0.0,0.0,0.16666667,0.0,0.0,0.019458802,0.0,1.5494712e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063019986,0.0,4.6672067e-06,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0048647006,0.0,8.816419e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053622266,0.0,5.560929e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.004975262,0.0,7.3189794e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.292103e-05,0.0,0.00038587683,0
0.0,0.00025404352,0.0,0.0,0.0,0.0,0.0,0.023466652,0.0,2.5805555e-06,0
0.0,0.0015242612,0.0,0.0,0.024390243,0.0,0.0,0.029962134,0.0,8.3634095e-06,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.021421267,0.0,1.9680392e-06,0
0.0,0.0003810653,0.0,0.0,0.0,0.0,0.0,0.0035103236,0.0,2.5201793e-05,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.008126261,0.0,6.6863568e-06,0
0.0,0.00029638413,0.0,0.0,0.0,0.0,0.0,0.030984825,0.0,2.0569194e-06,0
0.0,0.00046574647,0.0,0.0,0.0,0.0,0.0,0.064097956,0.0,1.1720036e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018297907,0.0,1.3239246e-06,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.00082921033,0.0,5.3812975e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.011387821,0.0,2.9541573e-06,0
0.0,0.00021170294,0.0,0.0,0.0,0.0,0.0,0.0048370603,0.0,1.2855752e-05,0
0.0,0.0016089423,0.0,0.0,0.0,0.0,0.0,0.041128833,0.0,6.2878566e-06,0
0.0,0.00025404352,0.0,0.0,0.0,0.0,0.0,0.0017413417,0.0,4.0166433e-05,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.05376047,0.0,5.240018e-07,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.014566462,0.0,2.2151405e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003040438,0.0,0.00010517975,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00021170294,0.0,0.0,0.0,0.0,0.0,0.011415462,0.0,5.198283e-06,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.0013543769,0.0,4.2273532e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032339203,0.0,9.505006e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003040438,0.0,0.00010517975,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023881257,0.0,9.1327655e-07,0
0.0,0.0003810653,0.0,0.0,0.0,0.0,0.0,0.007905139,0.0,1.0951041e-05,0
0.0,0.00055042765,0.0,0.0,0.0,0.0,0.0,0.030984825,0.0,3.3016447e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0046435776,0.0,7.872626e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.004090771,0.0,1.0566102e-05,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.02341137,0.0,1.4894152e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.018823074,0.0,1.9579004e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.004173692,0.0,1.188762e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004975262,0.0,6.413111e-05,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.012327594,0.0,3.2174044e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.00022112275,0.0,0.00017376839,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008430305,0.0,3.3797742e-06,0
0.0,0.00021170294,0.0,0.0,0.0,0.0,0.0,0.0034274026,0.0,1.8320654e-05,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.017993864,0.0,1.7108299e-06,0
0.0,4.2340587e-05,0.0,0.0,0.16666667,0.0,0.0,0.0056939106,0.0,6.340681e-06,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.005472788,0.0,8.963287e-06,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.016390724,0.0,3.096961e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.528069e-05,0.0,0.0005780705,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085685065,0.0,3.7064765e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0031332036,0.0,0.0,0.0,0.0,0.0,0.099090636,0.0,4.692169e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010226927,0.0,2.710063e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.018076785,0.0,1.7009982e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.0023770696,0.0,2.1198279e-05,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0119129885,0.0,3.3444294e-06,0
0.0,0.00042340587,0.0,0.0,0.0,0.0,0.0,0.04018906,0.0,1.966609e-06,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.012603997,0.0,3.6473486e-06,0
0.0,0.00042340587,0.0,0.0,0.0,0.0,0.0,0.048508804,0.0,1.5551349e-06,0
0.0,0.0015666018,0.0,0.0,0.0,0.0,0.0,0.018187346,0.0,1.44113865e-05,0
0.0,0.0003387247,0.0,0.0,0.0,0.0,0.0,0.0063019986,0.0,1.28267875e-05,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16279033,0
0.0,0.0030485224,0.0,0.0,0.0,0.0,0.0,0.09452998,0.0,4.803414e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.006495481,0.0,7.484008e-06,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.017192293,0.0,2.5585236e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005528069,0.0,5.7677975e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0109179355,0.0,2.5111697e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026811133,0.0,1.1553771e-05,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0013811016,0
0.0,0.0018206453,0.0,0.0,0.104166664,0.0,0.0,0.027474502,0.0,1.0797533e-05,0
0.0,0.00021170294,0.0,0.0,0.0,0.0,0.0,0.01042041,0.0,5.735959e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00050808705,0.0,0.0,0.0,0.0,0.0,0.019956328,0.0,5.0431413e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0105862515,0.0,3.2105838e-06,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.008983112,0.0,5.2918035e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002570552,0.0,1.2069256e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013820172,0.0,0.00023166153,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.00011056138,0.0,0.00034753492,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0003040438,0.0,0.00014742467,0
0.0,8.4681174e-05,0.0,0.0,0.14285715,0.0,0.0,0.033389535,0.0,9.150635e-07,0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0013820172,0.0,2.2818644e-05,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.023162609,0.0,1.2325439e-06,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.00077392964,0.0,5.7686273e-05,0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0017413417,0.0,1.8021543e-05,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.012189392,0.0,3.7861168e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0037590868,0.0,1.1536498e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031509993,0.0,9.766497e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009674121,0.0,2.8896345e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017413417,0.0,1.41314e-06,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.00074628927,0.0,6.8448106e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.0030957186,0.0,1.617729e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.019597003,0.0,1.8634981e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.01127726,0.0,3.557341e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012714558,0.0,2.4840045e-05,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.0088172695,0.0,5.3994677e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00025404352,0.0,0.0,0.0,0.0,0.0,0.013820172,0.0,4.683648e-06,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16279033,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0031509993,0.0,1.1806303e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0064678406,0.0,6.524042e-06,0
0.0,0.00055042765,0.0,0.0,0.0,0.0,0.0,0.052793056,0.0,1.7591058e-06,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.0044777356,0.0,1.1051117e-05,0
0.0,0.0003387247,0.0,0.0,0.0,0.0,0.0,0.03800547,0.0,1.7661854e-06,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.00016584207,0.0,0.0003478244,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.00088915235,0.0,0.0,0.0,0.0,0.0,0.091074936,0.0,1.4025209e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041460517,0.0,7.7035234e-05,0
0.0,0.00021170294,0.0,0.0,0.0,0.0,0.0,0.014566462,0.0,3.980255e-06,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.04646342,0.0,8.1256815e-07,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007988059,0.0,3.5908288e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0071035684,0.0,4.996633e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009397717,0.0,3.3757155e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015727356,0.0,1.6110029e-06,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.011857707,0.0,4.4461995e-06,0
0.0,0.00016936235,0.0,0.0,0.0,0.0,0.0,0.002487631,0.0,2.282071e-05,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0019071837,0.0,2.3156916e-05,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.01127726,0.0,4.127323e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.030791342,0.0,8.2001554e-07,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0014649383,0.0,2.588985e-05,0
0.0,0.00025404352,0.0,0.0,0.0,0.0,0.0,0.016667128,0.0,3.8097546e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028745958,0.0,1.0747079e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00055042765,0.0,0.0,0.0,0.0,0.0,0.005970314,0.0,1.8946424e-05,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.00033168413,0.0,0.00011574977,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.00021170294,0.0,0.0,0.0,0.0,0.0,0.0030957186,0.0,2.0329744e-05,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0053622266,0.0,6.759621e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035932446,0.0,8.511329e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.023908898,0.0,1.7182717e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015754997,0.0,1.9963736e-05,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.00016584207,0.0,0.000270434,0
0.0,0.00021170294,0.0,0.0,0.0,0.0,0.0,0.023356091,0.0,2.3196048e-06,0
0.0,0.00025404352,0.0,0.0,0.0,0.0,0.0,0.019431163,0.0,3.2063085e-06,0
0.0,4.2340587e-05,0.0,0.0,0.0,0.0,0.0,0.0017137013,0.0,2.2069476e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.009259515,0.0,4.42675e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012714558,0.0,2.4840045e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004726499,0.0,6.36702e-06,0
0.0,0.00012702176,0.0,0.0,0.0,0.0,0.0,0.007822217,0.0,6.141321e-06,0
0.0,8.4681174e-05,0.0,0.0,0.0,0.0,0.0,0.0023494293,0.0,1.8717072e-05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.00025404352,0.0,0.0,0.0,0.0,0.0,0.017109374,0.0,3.7001012e-06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7640344e-05,0.0,0.0011508459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116278686,0
